w1,w2,count,p1,p2,joint.prob.nonnorm,joint.prob,expected,disparity,score
it,up,34,0.007714339,0.003225817,2.49E-05,9.72E-05,29.57072956,1.149785633,-0.096027682
welcome,back,27,0.000164415,0.001282435,2.11E-07,8.24E-07,0.250553016,107.7616242,-0.096047479
you,get,34,0.010821778,0.002604329,2.82E-05,0.000110125,33.49022676,1.015221552,-0.096241259
brown,drops,15,0.000358424,0.000121667,4.36E-08,1.70E-07,0.051819503,289.4663019,-0.097761402
tmz,staff,20,0.000805632,9.86E-05,7.95E-08,3.11E-07,0.094439214,211.7764346,-0.100189221
lattimer,said,24,7.89E-05,0.001703337,1.34E-07,5.25E-07,0.159737185,150.2467948,-0.101143847
on,facebook,33,0.007816276,0.00028937,2.26E-06,8.84E-06,2.687675783,12.27826668,-0.102540766
2016,nyp,16,0.000943741,5.26E-05,4.97E-08,1.94E-07,0.059002023,271.1771419,-0.102613588
someone,else,27,0.000618199,0.000355136,2.20E-07,8.58E-07,0.26088351,103.4944677,-0.102820214
inc,all,31,0.000157838,0.00395253,6.24E-07,2.44E-06,0.741328556,41.81681626,-0.104009762
looking,for,33,0.000286082,0.008924432,2.55E-06,9.98E-06,3.033850109,10.87726777,-0.104764401
this,situation,33,0.006764022,0.000542569,3.67E-06,1.43E-05,4.360971617,7.567121022,-0.110018192
no,longer,28,0.002219599,0.000128243,2.85E-07,1.11E-06,0.338246572,82.77984851,-0.111522035
exclusive,growing,15,0.000381442,0.000118379,4.52E-08,1.76E-07,0.053656892,279.554022,-0.113493953
not,only,33,0.005146181,0.001147615,5.91E-06,2.31E-05,7.017861501,4.702287156,-0.114565193
tell,you,33,0.000555722,0.010821778,6.01E-06,2.35E-05,7.146273134,4.617791593,-0.114699302
told,her,33,0.000858245,0.008010286,6.87E-06,2.69E-05,8.169261826,4.039532665,-0.115617102
we,had,33,0.003485592,0.002505681,8.73E-06,3.41E-05,10.37829141,3.179714147,-0.116981787
when,we,33,0.002801627,0.003485592,9.77E-06,3.82E-05,11.60407385,2.843828849,-0.117514896
hard,to,33,0.000378154,0.02759208,1.04E-05,4.08E-05,12.39871238,2.6615667,-0.117804179
for,them,33,0.008924432,0.001275858,1.14E-05,4.45E-05,13.53027405,2.438974989,-0.118157471
same,mistakes,19,0.000644506,0.00011509,7.42E-08,2.90E-07,0.088143266,215.5581566,-0.118362918
to,watch,33,0.02759208,0.00044392,1.22E-05,4.79E-05,14.55501019,2.267260522,-0.118430013
to,put,33,0.02759208,0.000499821,1.38E-05,5.39E-05,16.38786332,2.013685332,-0.118832482
watch,the,33,0.00044392,0.032968442,1.46E-05,5.72E-05,17.3910776,1.89752474,-0.119016849
back,in,33,0.001282435,0.012064753,1.55E-05,6.05E-05,18.38558034,1.794884871,-0.119179757
was,just,33,0.005981408,0.003166628,1.89E-05,7.40E-05,22.50733165,1.466188907,-0.119701456
what,he,33,0.002982483,0.007599249,2.27E-05,8.86E-05,26.93222641,1.225297883,-0.120083793
last,year,31,0.0006741,0.001223246,8.25E-07,3.22E-06,0.979855027,31.63733322,-0.120166411
williams,hot,15,0.00017428,0.000263064,4.58E-08,1.79E-07,0.05447922,275.3343386,-0.12019134
check,out,31,0.000266352,0.003127168,8.33E-07,3.25E-06,0.989761508,31.3206765,-0.120669002
ex,wife,29,0.000683965,0.00057874,3.96E-07,1.55E-06,0.470371529,61.65339138,-0.120877516
read,more,32,0.000779326,0.00241032,1.88E-06,7.34E-06,2.232119003,14.3361532,-0.123450497
matter,suicide,15,0.000381442,0.000121667,4.64E-08,1.81E-07,0.055147361,271.9985078,-0.125485897
how,much,32,0.002298518,0.000956894,2.20E-06,8.59E-06,2.613576334,12.24375947,-0.126771498
might,be,32,0.000414325,0.005813705,2.41E-06,9.41E-06,2.862317659,11.17975145,-0.128460268
years,old,31,0.001025948,0.001062119,1.09E-06,4.26E-06,1.294857989,23.94084932,-0.132382099
drops,music,15,0.000121667,0.000388019,4.72E-08,1.84E-07,0.056098178,267.3883636,-0.132803015
problem,with,32,0.000388019,0.008704116,3.38E-06,1.32E-05,4.013293972,7.973500127,-0.133549159
based,on,31,0.000147973,0.007816276,1.16E-06,4.52E-06,1.374379662,22.55563064,-0.134580688
i,knew,32,0.014264622,0.000272928,3.89E-06,1.52E-05,4.626287988,6.916992648,-0.135226024
your,bf,31,0.004748297,0.000256487,1.22E-06,4.76E-06,1.447194223,21.42075992,-0.136381929
may,not,32,0.001035813,0.005146181,5.33E-06,2.08E-05,6.334172988,5.051961805,-0.138186159
your,life,32,0.004748297,0.001236399,5.87E-06,2.29E-05,6.976218304,4.587012419,-0.138924117
doesnt,want,31,0.000782614,0.001706625,1.34E-06,5.22E-06,1.587118446,19.53225362,-0.139379324
a,friend,32,0.021117428,0.000302523,6.39E-06,2.50E-05,7.591422326,4.215283859,-0.139514116
not,even,32,0.005146181,0.001269282,6.53E-06,2.55E-05,7.761875471,4.122714944,-0.139661039
close,to,32,0.000240046,0.02759208,6.62E-06,2.59E-05,7.870486991,4.065822107,-0.139751338
because,they,32,0.001917076,0.003465863,6.64E-06,2.60E-05,7.895400955,4.052992392,-0.139771701
she,could,32,0.007934655,0.000864821,6.86E-06,2.68E-05,8.154138703,3.9243875,-0.13997582
little,scrappy,15,0.000914146,5.26E-05,4.81E-08,1.88E-07,0.057151785,262.4589918,-0.140626804
their,child,32,0.002531987,0.003038384,7.69E-06,3.01E-05,9.141715903,3.500436935,-0.140648705
chris,browns,13,0.000420902,8.88E-05,3.74E-08,1.46E-07,0.044405704,292.7551841,-0.140893286
your,man,32,0.004748297,0.001706625,8.10E-06,3.17E-05,9.629407713,3.323153506,-0.140930085
a,problem,32,0.021117428,0.000388019,8.19E-06,3.20E-05,9.736824288,3.2864925,-0.140988273
this,year,32,0.006764022,0.001223246,8.27E-06,3.23E-05,9.832008737,3.254675708,-0.141038772
related,articles,10,0.000315676,7.89E-05,2.49E-08,9.73E-08,0.029603803,337.7944432,-0.141935863
during,the,32,0.000365001,0.032968442,1.20E-05,4.70E-05,14.29933047,2.237867015,-0.142652628
with,us,32,0.008704116,0.001397525,1.22E-05,4.75E-05,14.45466049,2.213818859,-0.142690797
your,child,32,0.004748297,0.003038384,1.44E-05,5.64E-05,17.14368541,1.866576482,-0.143241932
he,can,32,0.007599249,0.001933517,1.47E-05,5.74E-05,17.45992186,1.832768798,-0.143295591
talk,to,32,0.000542569,0.02759208,1.50E-05,5.85E-05,17.7894569,1.798818265,-0.143349476
the,media,32,0.032968442,0.000466938,1.54E-05,6.02E-05,18.29283718,1.749318582,-0.143428041
should,i,32,0.001170633,0.014264622,1.67E-05,6.52E-05,19.84287378,1.612669634,-0.143644927
the,story,32,0.032968442,0.000552434,1.82E-05,7.12E-05,21.6422299,1.478590706,-0.143857734
with,no,32,0.008704116,0.002219599,1.93E-05,7.55E-05,22.95740196,1.393885948,-0.143992176
on,their,32,0.007816276,0.002531987,1.98E-05,7.73E-05,23.5171631,1.360708342,-0.144044835
bossip,newsletter,15,0.000213739,0.000226892,4.85E-08,1.89E-07,0.057627194,260.2937783,-0.144063383
kids,and,32,0.001173921,0.022837206,2.68E-05,0.000104755,31.8570451,1.004487387,-0.144610221
giving,birth,16,0.000157838,0.000355136,5.61E-08,2.19E-07,0.066608556,240.2093818,-0.151764928
dating,advice,26,0.000614911,0.000407749,2.51E-07,9.80E-07,0.297939659,87.26599243,-0.152753652
hellobeautiful,com,18,5.92E-05,0.001226534,7.26E-08,2.84E-07,0.086267331,208.6537258,-0.153497439
care,about,31,0.000690542,0.003791404,2.62E-06,1.02E-05,3.111097531,9.964329208,-0.154565321
their,son,31,0.002531987,0.001282435,3.25E-06,1.27E-05,3.858516453,8.034175928,-0.157628818
side,of,31,0.000256487,0.01604359,4.11E-06,1.61E-05,4.889792668,6.339737102,-0.160318193
as,much,31,0.004524693,0.000956894,4.33E-06,1.69E-05,5.144894185,6.025391171,-0.160817116
in,fact,31,0.012064753,0.000368289,4.44E-06,1.74E-05,5.279961535,5.871254894,-0.161061758
was,going,31,0.005981408,0.001068696,6.39E-06,2.50E-05,7.595932281,4.081131697,-0.163903001
comes,to,31,0.00026964,0.02759208,7.44E-06,2.91E-05,8.840821004,3.506461672,-0.164815105
what,do,31,0.002982483,0.002541852,7.58E-06,2.96E-05,9.008485943,3.441199797,-0.164918687
0,likes,12,0.000361712,9.54E-05,3.45E-08,1.35E-07,0.040987904,292.769303,-0.165046839
seems,to,31,0.00028937,0.02759208,7.98E-06,3.12E-05,9.487710345,3.26738474,-0.165194563
page,six,13,0.00024991,0.000157838,3.94E-08,1.54E-07,0.046872687,277.3470165,-0.165348787
everywhere,e,10,6.91E-05,0.000378154,2.61E-08,1.02E-07,0.031030027,322.2684874,-0.166578314
comment,add,24,0.000664236,0.000279505,1.86E-07,7.25E-07,0.220615143,108.7867299,-0.16694834
obama,is,31,0.001029236,0.011732635,1.21E-05,4.72E-05,14.34941538,2.160366759,-0.166951597
that,way,31,0.011456419,0.00109829,1.26E-05,4.92E-05,14.95166774,2.073347305,-0.167089712
we,all,31,0.003485592,0.00395253,1.38E-05,5.38E-05,16.3710056,1.89359168,-0.167375016
but,when,31,0.004971902,0.002801627,1.39E-05,5.44E-05,16.5522261,1.872859868,-0.167407921
newsletter,trending,15,0.000226892,0.000226892,5.15E-08,2.01E-07,0.061173483,245.2042839,-0.168013093
come,to,31,0.000680677,0.02759208,1.88E-05,7.34E-05,22.31768229,1.389033126,-0.16817584
of,being,31,0.01604359,0.001236399,1.98E-05,7.75E-05,23.57130825,1.315158229,-0.168293093
to,read,31,0.02759208,0.000779326,2.15E-05,8.40E-05,25.552129,1.213206148,-0.168454909
years,and,31,0.001025948,0.022837206,2.34E-05,9.16E-05,27.84145118,1.113447708,-0.168613243
at,this,31,0.003774962,0.006764022,2.55E-05,9.98E-05,30.3417904,1.021693169,-0.168758874
that,would,31,0.011456419,0.002259058,2.59E-05,0.000101127,30.75387945,1.008002911,-0.168780603
information,below,18,0.00026964,0.000282793,7.63E-08,2.98E-07,0.09061025,198.6530225,-0.169370333
fired,real,15,9.54E-05,0.000542569,5.17E-08,2.02E-07,0.061481856,243.9744192,-0.169965107
by,wordpress,27,0.002772032,0.00013482,3.74E-07,1.46E-06,0.444095585,60.7977222,-0.170587539
day,meelah,15,0.001052254,4.93E-05,5.19E-08,2.03E-07,0.061674589,243.2119991,-0.171175203
sort,of,30,0.00011509,0.01604359,1.85E-06,7.21E-06,2.194137736,13.67279707,-0.172855286
rest,of,30,0.000147973,0.01604359,2.37E-06,9.28E-06,2.821034232,10.63439772,-0.177677766
thanks,for,30,0.000266352,0.008924432,2.38E-06,9.29E-06,2.824619067,10.62090119,-0.177699187
on,social,30,0.007816276,0.000351848,2.75E-06,1.07E-05,3.267969417,9.180012469,-0.179986134
becoming,part,18,0.000151262,0.000522839,7.91E-08,3.09E-07,0.093976654,191.5369312,-0.180664835
23,2009,10,0.000151262,0.000177568,2.69E-08,1.05E-07,0.0319166,313.316585,-0.180786575
terms,of,30,0.000223604,0.01604359,3.59E-06,1.40E-05,4.262896172,7.037469079,-0.183386731
order,against,19,0.00024991,0.000368289,9.20E-08,3.60E-07,0.109369604,173.7228565,-0.184762976
him,back,30,0.003446133,0.001282435,4.42E-06,1.73E-05,5.251591224,5.712554295,-0.185489606
ten,words,11,0.000144685,0.000217027,3.14E-08,1.23E-07,0.037313126,294.8024232,-0.185995879
on,monday,29,0.007816276,0.00015455,1.21E-06,4.72E-06,1.435463202,20.20253808,-0.186667388
legette,truly,11,0.000180856,0.00017428,3.15E-08,1.23E-07,0.037454464,293.6899612,-0.187761554
cuoco,may,14,4.60E-05,0.001035813,4.77E-08,1.86E-07,0.056663528,247.072507,-0.189223853
to,move,30,0.02759208,0.000272928,7.53E-06,2.94E-05,8.948635894,3.35246627,-0.189235485
avoid,becoming,10,0.000180856,0.000151262,2.74E-08,1.07E-07,0.032507648,307.6199198,-0.189828195
did,it,30,0.001101579,0.007714339,8.50E-06,3.32E-05,10.09805749,2.970868409,-0.189841149
they,had,30,0.003465863,0.002505681,8.68E-06,3.39E-05,10.31954636,2.907104533,-0.189942354
recent,posts,15,0.000190721,0.000286082,5.46E-08,2.13E-07,0.064835411,231.3550527,-0.189994285
the,term,30,0.032968442,0.000276217,9.11E-06,3.56E-05,10.82111495,2.772357574,-0.190156221
old,son,29,0.001062119,0.001282435,1.36E-06,5.32E-06,1.618572486,17.91702272,-0.190294908
a,young,30,0.021117428,0.000506397,1.07E-05,4.18E-05,12.70738085,2.360832681,-0.190809384
her,mother,30,0.008010286,0.001354777,1.09E-05,4.24E-05,12.89553974,2.326385758,-0.190864057
have,no,30,0.005576948,0.002219599,1.24E-05,4.84E-05,14.70938939,2.039513619,-0.191319375
if,we,30,0.003620412,0.003485592,1.26E-05,4.93E-05,14.9954053,2.000612815,-0.191381117
why,you,30,0.001223246,0.010821778,1.32E-05,5.17E-05,15.73025802,1.907152442,-0.191529455
is,also,30,0.011732635,0.001331759,1.56E-05,6.11E-05,18.56713491,1.615758174,-0.19199195
i,got,30,0.014264622,0.001121308,1.60E-05,6.25E-05,19.00679764,1.57838267,-0.192051271
my,child,30,0.005422398,0.003038384,1.65E-05,6.44E-05,19.57751886,1.532369868,-0.192124302
every,day,28,0.000703695,0.001052254,7.40E-07,2.89E-06,0.879890798,31.82213072,-0.192400992
it,out,30,0.007714339,0.003127168,2.41E-05,9.43E-05,28.6664259,1.046520417,-0.192895431
tmz,subscribe,23,0.000805632,0.000223604,1.80E-07,7.04E-07,0.214062218,107.445397,-0.193253237
baby,momma,28,0.006152399,0.000131532,8.09E-07,3.16E-06,0.961609628,29.1178449,-0.196693174
must,be,29,0.000325541,0.005813705,1.89E-06,7.40E-06,2.248963875,12.89482696,-0.198266025
month,old,27,0.000496532,0.001062119,5.27E-07,2.06E-06,0.626678065,43.08432272,-0.198701853
it,seems,29,0.007714339,0.00028937,2.23E-06,8.72E-06,2.652624058,10.93257068,-0.201380474
1,800,13,0.000871398,4.93E-05,4.30E-08,1.68E-07,0.051074269,254.5312997,-0.201561386
first,time,29,0.001348201,0.001805274,2.43E-06,9.51E-06,2.892152742,10.02713293,-0.202817565
your,existing,26,0.004748297,8.55E-05,4.06E-07,1.59E-06,0.482398074,53.89739592,-0.205715546
night,ended,14,0.000473514,0.000105225,4.98E-08,1.95E-07,0.059207605,236.4561102,-0.206073962
teen,mom,18,0.000151262,0.000572163,8.65E-08,3.38E-07,0.102842377,175.0251268,-0.206872004
all,these,29,0.00395253,0.000897704,3.55E-06,1.39E-05,4.21630616,6.8780584,-0.207815706
click,here,24,0.000220316,0.001104867,2.43E-07,9.51E-07,0.289253821,82.97211057,-0.20792073
think,its,29,0.001548787,0.002515545,3.90E-06,1.52E-05,4.629641544,6.26398388,-0.208790352
i,hate,29,0.014264622,0.000282793,4.03E-06,1.58E-05,4.793503217,6.049855125,-0.209130212
decided,to,29,0.00015455,0.02759208,4.26E-06,1.67E-05,5.067299844,5.722969016,-0.209649038
follow,us,27,0.000453785,0.001397525,6.34E-07,2.48E-06,0.75358638,35.82867301,-0.210217859
mr,scalzi,12,0.000305811,0.000124955,3.82E-08,1.49E-07,0.045407916,264.2711026,-0.210278549
your,relationship,29,0.004748297,0.001124597,5.34E-06,2.09E-05,6.345390054,4.570247023,-0.211478613
custody,of,29,0.000361712,0.01604359,5.80E-06,2.27E-05,6.895861455,4.205420916,-0.212057657
arraigned,before,13,4.27E-05,0.001032525,4.41E-08,1.72E-07,0.052449098,247.8593621,-0.212150937
i,believe,29,0.014264622,0.00046365,6.61E-06,2.58E-05,7.859115739,3.689982558,-0.212875749
the,game,29,0.032968442,0.000226892,7.48E-06,2.92E-05,8.888772996,3.262542537,-0.213554173
sounds,like,26,0.000144685,0.00312388,4.52E-07,1.77E-06,0.537082876,48.40966107,-0.214425557
this,video,29,0.006764022,0.001417255,9.59E-06,3.75E-05,11.39138647,2.545783174,-0.214691797
her,family,29,0.008010286,0.00123311,9.88E-06,3.86E-05,11.73744515,2.47072507,-0.214810928
just,like,29,0.003166628,0.00312388,9.89E-06,3.87E-05,11.75479113,2.46707914,-0.214816714
but,im,29,0.004971902,0.002097932,1.04E-05,4.08E-05,12.39474208,2.339701771,-0.215018885
our,international,24,0.001535634,0.000167703,2.58E-07,1.01E-06,0.3060216,78.42583672,-0.215136475
say,that,29,0.001058831,0.011456419,1.21E-05,4.74E-05,14.41448207,2.011865557,-0.215539219
have,an,29,0.005576948,0.002508969,1.40E-05,5.47E-05,16.62705794,1.744145002,-0.215964139
i,still,29,0.014264622,0.001019371,1.45E-05,5.68E-05,17.27890694,1.678346906,-0.216068573
to,talk,29,0.02759208,0.000542569,1.50E-05,5.85E-05,17.7894569,1.630179053,-0.216145024
him,but,29,0.003446133,0.004971902,1.71E-05,6.69E-05,20.36001521,1.424360429,-0.216471694
has,not,29,0.003653295,0.005146181,1.88E-05,7.35E-05,22.34052759,1.298089308,-0.216672109
daughter,and,29,0.000970047,0.022837206,2.22E-05,8.66E-05,26.32444903,1.101637492,-0.216983913
this,blog,28,0.006764022,0.000272928,1.85E-06,7.21E-06,2.193700874,12.76381859,-0.222649921
too,much,27,0.000861533,0.000956894,8.24E-07,3.22E-06,0.979623748,27.56160216,-0.22333917
mental,state,12,0.000157838,0.00024991,3.94E-08,1.54E-07,0.046872687,256.0126306,-0.223386212
strategy,might,12,9.54E-05,0.000414325,3.95E-08,1.54E-07,0.046949781,255.5922486,-0.224053433
talk,about,28,0.000542569,0.003791404,2.06E-06,8.04E-06,2.444433775,11.45459545,-0.224727891
new,collab,20,0.001854598,6.91E-05,1.28E-07,5.00E-07,0.152182048,131.4215463,-0.227726712
pst,us,22,0.000131532,0.001397525,1.84E-07,7.18E-07,0.218430835,100.7183808,-0.228106169
girl,receiving,15,0.000841803,7.23E-05,6.09E-08,2.38E-07,0.072364851,207.2829538,-0.228200985
a,huge,28,0.021117428,0.000128243,2.71E-06,1.06E-05,3.218102943,8.700778222,-0.229098688
good,luck,17,0.000989777,8.22E-05,8.14E-08,3.18E-07,0.096687767,175.823691,-0.229780503
recap,says,15,6.58E-05,0.000930587,6.12E-08,2.39E-07,0.072724619,206.2575257,-0.229828522
your,inbox,25,0.004748297,8.22E-05,3.90E-07,1.53E-06,0.463844302,53.89739592,-0.229891508
old,daughter,27,0.001062119,0.000970047,1.03E-06,4.03E-06,1.224304829,22.05333129,-0.232081775
bit,of,28,0.000217027,0.01604359,3.48E-06,1.36E-05,4.137516873,6.767344004,-0.232167392
your,own,28,0.004748297,0.00086811,4.12E-06,1.61E-05,4.898195831,5.716390477,-0.233835442
listen,to,28,0.000161126,0.02759208,4.45E-06,1.74E-05,5.282929624,5.300089532,-0.234496186
few,weeks,17,0.000414325,0.000200586,8.31E-08,3.25E-07,0.098756435,172.1406811,-0.235626094
think,about,28,0.001548787,0.003791404,5.87E-06,2.29E-05,6.97774732,4.012756369,-0.236539412
new,flavor,20,0.001854598,7.23E-05,1.34E-07,5.24E-07,0.159428812,125.4478396,-0.237208047
im,just,28,0.002097932,0.003166628,6.64E-06,2.60E-05,7.894270254,3.546876291,-0.237278847
they,can,28,0.003465863,0.001933517,6.70E-06,2.62E-05,7.963114514,3.516212149,-0.237327516
report,abuse,12,0.000355136,0.00011509,4.09E-08,1.60E-07,0.048568739,247.072507,-0.237575778
contact,tmz,23,0.000302523,0.000805632,2.44E-07,9.52E-07,0.289613589,79.41616297,-0.237740613
tmz,contact,23,0.000805632,0.000302523,2.44E-07,9.52E-07,0.289613589,79.41616297,-0.237740613
his,life,28,0.006356274,0.001236399,7.86E-06,3.07E-05,9.338663423,2.998287735,-0.238149554
reality,tv,10,0.000128243,0.000236757,3.04E-08,1.19E-07,0.036079634,277.1646713,-0.238166088
yahoo,com,16,5.92E-05,0.001226534,7.26E-08,2.84E-07,0.086267331,185.4699785,-0.238646092
21,2013,10,0.000243334,0.000124955,3.04E-08,1.19E-07,0.03613103,276.7704115,-0.238791849
hi,melissa,10,0.000121667,0.00024991,3.04E-08,1.19E-07,0.03613103,276.7704115,-0.238791849
talk,ish,12,0.000542569,7.56E-05,4.10E-08,1.60E-07,0.048761472,246.0959359,-0.23912577
says,that,28,0.000930587,0.011456419,1.07E-05,4.17E-05,12.66862865,2.210183973,-0.239400415
did,you,28,0.001101579,0.010821778,1.19E-05,4.66E-05,14.16568935,1.976606949,-0.239771143
the,matter,28,0.032968442,0.000381442,1.26E-05,4.91E-05,14.94344446,1.873731326,-0.239934425
the,night,28,0.032968442,0.000473514,1.56E-05,6.10E-05,18.55048277,1.509394679,-0.240512692
i,did,28,0.014264622,0.001101579,1.57E-05,6.14E-05,18.67236718,1.499542063,-0.24052833
together,and,28,0.000736578,0.022837206,1.68E-05,6.57E-05,19.98873418,1.400789052,-0.240685069
but,we,28,0.004971902,0.003485592,1.73E-05,6.77E-05,20.59314515,1.359675746,-0.240750323
the,situation,28,0.032968442,0.000542569,1.79E-05,6.99E-05,21.25576151,1.317289902,-0.240817597
on,how,28,0.007816276,0.002298518,1.80E-05,7.02E-05,21.34869741,1.31155543,-0.240826698
since,the,28,0.000621488,0.032968442,2.05E-05,8.01E-05,24.34750864,1.150014994,-0.241083092
can,you,28,0.001933517,0.010821778,2.09E-05,8.18E-05,24.86395623,1.126128109,-0.241121004
husbands,ex,18,0.000144685,0.000683965,9.90E-08,3.87E-07,0.117592882,153.0704889,-0.241717917
list,type,11,0.000138108,0.000259775,3.59E-08,1.40E-07,0.042632559,258.0187573,-0.244378095
year,honors,15,0.001223246,5.26E-05,6.44E-08,2.51E-07,0.07647649,196.138709,-0.245888883
black,panther,17,0.001555363,5.59E-05,8.69E-08,3.40E-07,0.103317785,164.5408873,-0.247688318
let,him,27,0.000753019,0.003446133,2.60E-06,1.01E-05,3.083626642,8.755923832,-0.253187125
filed,under,13,0.000197298,0.00024991,4.93E-08,1.93E-07,0.058590859,221.8776132,-0.253388591
cast,talk,15,0.000121667,0.000542569,6.60E-08,2.58E-07,0.078442367,191.2231934,-0.25369068
sit,down,17,0.000131532,0.000677389,8.91E-08,3.48E-07,0.105874711,160.567145,-0.253995353
your,comment,27,0.004748297,0.000664236,3.15E-06,1.23E-05,3.747861961,7.204107376,-0.255650133
growing,up,24,0.000118379,0.003225817,3.82E-07,1.49E-06,0.453770786,52.89013912,-0.255666166
2016,interactive,13,0.000943741,5.26E-05,4.97E-08,1.94E-07,0.059002023,220.3314278,-0.255842662
gave,birth,17,0.000253199,0.000355136,8.99E-08,3.51E-07,0.106851225,159.0997204,-0.256324417
gay,comments,17,0.000128243,0.000706983,9.07E-08,3.54E-07,0.107737797,157.790492,-0.258402395
february,27,12,0.000397884,0.000108514,4.32E-08,1.69E-07,0.051305548,233.8928316,-0.258494266
childs,mother,24,0.000292658,0.001354777,3.96E-07,1.55E-06,0.471142462,50.94000636,-0.258761374
breaks,down,16,0.00011509,0.000677389,7.80E-08,3.05E-07,0.092640372,172.7108787,-0.258897051
baby,girl,27,0.006152399,0.000841803,5.18E-06,2.02E-05,6.15430162,4.387175291,-0.260121105
